formula,id,energy,stability,structure
CuPt,mp-644311,-0.18247179999999802,0.0,"Full Formula (Cu1 Pt1)
Reduced Formula: CuPt
abc   :   4.526574   4.526574   4.526574
angles:  35.030005  35.030005  35.029988
pbc   :       True       True       True
Sites (2)
  #  SP       a    b     c    magmom
---  ----  ----  ---  ----  --------
  0  Cu    -0    0    -0           0
  1  Pt     0.5  0.5   0.5         0"
Cu3Pt,mp-12086,-0.16037678500000002,0.0,"Full Formula (Cu3 Pt1)
Reduced Formula: Cu3Pt
abc   :   3.683092   3.683092   3.683092
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Cu     0     0.5   0.5         0
  1  Cu     0.5   0.5   0           0
  2  Cu     0.5   0     0.5         0
  3  Pt    -0    -0    -0          -0"
CuPt7,mp-12608,-0.105695779999997,0.0,"Full Formula (Cu1 Pt7)
Reduced Formula: CuPt7
abc   :   5.524485   5.524485   5.524484
angles:  60.000002  60.000003  60.000004
pbc   :       True       True       True
Sites (8)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Cu     0.5   0.5   0.5        -0
  1  Pt     0     0    -0           0
  2  Pt     0.5   0    -0           0
  3  Pt     0    -0     0.5         0
  4  Pt     0.5   0.5  -0           0
  5  Pt    -0     0.5   0.5         0
  6  Pt     0     0.5  -0           0
  7  Pt     0.5  -0     0.5         0"
CuAu,mp-522,-0.048137494999999,0.0,"Full Formula (Cu2 Au2)
Reduced Formula: CuAu
abc   :   3.581609   4.031502   4.031502
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Cu    0.5  0.5  0           0
  1  Cu    0.5  0    0.5         0
  2  Au    0    0.5  0.5        -0
  3  Au    0    0    0          -0"
Cu3Au,mp-2258,-0.036564252500000005,0.0,"Full Formula (Cu3 Au1)
Reduced Formula: Cu3Au
abc   :   3.735388   3.735388   3.735388
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Cu     0     0.5   0.5        -0
  1  Cu     0.5   0.5   0          -0
  2  Cu     0.5   0     0.5        -0
  3  Au    -0    -0    -0           0"
CuAu,mp-582681,-0.039033480499999,0.009104014499999001,"Full Formula (Cu10 Au10)
Reduced Formula: CuAu
abc   :  20.435279  20.435279  20.435279
angles: 169.716348 168.636583  15.348611
pbc   :       True       True       True
Sites (20)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Cu    0.97693   0.22693   0.75        -0
  1  Cu    0.874832  0.124832  0.75        -0
  2  Cu    0.424885  0.174885  0.25        -0
  3  Cu    0.675515  0.925515  0.75        -0
  4  Cu    0.775094  0.025094  0.75         0
  5  Cu    0.02307   0.77307   0.25        -0
  6  Cu    0.125168  0.875168  0.25        -0
  7  Cu    0.575115  0.825115  0.75        -0
  8  Cu    0.324485  0.074485  0.25        -0
  9  Cu    0.224906  0.974906  0.25         0
 10  Au    0.526685  0.276685  0.25         0
 11  Au    0.924568  0.674568  0.25         0
 12  Au    0.625861  0.375861  0.25        -0
 13  Au    0.374139  0.624139  0.75        -0
 14  Au    0.725394  0.475394  0.25        -0
 15  Au    0.274606  0.524606  0.75        -0
 16  Au    0.075432  0.325432  0.75         0
 17  Au    0.824795  0.574795  0.25        -0
 18  Au    0.175205  0.425205  0.75        -0
 19  Au    0.473315  0.723315  0.75         0"
CuAu3,mp-1184018,-0.012307605000000001,0.011761142499999001,"Full Formula (Cu1 Au3)
Reduced Formula: CuAu3
abc   :   4.958703   4.958703   4.958703
angles: 132.663383 132.663383  69.183282
pbc   :       True       True       True
Sites (4)
  #  SP       a     b    c    magmom
---  ----  ----  ----  ---  --------
  0  Cu    0     0     0          -0
  1  Au    0.75  0.25  0.5         0
  2  Au    0.25  0.75  0.5         0
  3  Au    0.5   0.5   0           0"
CuAu3,mp-1184004,-0.008191704999997001,0.015877042500001,"Full Formula (Cu2 Au6)
Reduced Formula: CuAu3
abc   :   5.638698   5.638698   4.704131
angles:  90.000000  90.000000 119.999991
pbc   :       True       True       True
Sites (8)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Cu    0.333333  0.666667  0.75         0
  1  Cu    0.666667  0.333333  0.25         0
  2  Au    0.169358  0.338715  0.25         0
  3  Au    0.661285  0.830642  0.25         0
  4  Au    0.169358  0.830642  0.25         0
  5  Au    0.830642  0.661285  0.75         0
  6  Au    0.338715  0.169358  0.75         0
  7  Au    0.830642  0.169358  0.75         0"
CuAu3,mp-2103,-0.017634247500001,0.006434499999997001,"Full Formula (Cu1 Au3)
Reduced Formula: CuAu3
abc   :   4.012902   4.012902   4.012902
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Cu    0    0    0           0
  1  Au    0.5  0.5  0          -0
  2  Au    0.5  0    0.5        -0
  3  Au    0    0.5  0.5        -0"
CuAu4,mp-1225742,0.012961134000000001,0.032216131999999,"Full Formula (Cu1 Au4)
Reduced Formula: CuAu4
abc   :  11.570582  11.570582  11.570581
angles:  14.550014  14.550014  14.550014
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cu    0         0         0               -0
  1  Au    0.606225  0.606225  0.606225        -0
  2  Au    0.201897  0.201897  0.201897        -0
  3  Au    0.798103  0.798103  0.798103        -0
  4  Au    0.393775  0.393775  0.393775        -0"
ZrZn3,mp-864889,-0.316337551250002,0.0,"Full Formula (Zr2 Zn6)
Reduced Formula: ZrZn3
abc   :   5.847413   5.847413   4.330699
angles:  90.000000  90.000000 120.000008
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zr    0.333334  0.666667  0.749998         0
  1  Zr    0.666666  0.333332  0.249998         0
  2  Zn    0.156627  0.313253  0.249998         0
  3  Zn    0.686745  0.843373  0.249998         0
  4  Zn    0.156628  0.843373  0.249998         0
  5  Zn    0.843373  0.686745  0.749998         0
  6  Zn    0.313256  0.156628  0.749998         0
  7  Zn    0.843373  0.156628  0.749998         0"
ZrZn,mp-570276,-0.326053845,0.0,"Full Formula (Zr1 Zn1)
Reduced Formula: ZrZn
abc   :   3.323299   3.323299   3.323299
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Zr    0.5  0.5  0.5         0
  1  Zn    0    0    0          -0"
ZrZn2,mp-1401,-0.36867421666666605,0.0,"Full Formula (Zr2 Zn4)
Reduced Formula: ZrZn2
abc   :   5.202243   5.202242   5.202242
angles:  59.999983  59.999971  59.999994
pbc   :       True       True       True
Sites (6)
  #  SP        a      b       c    magmom
---  ----  -----  -----  ------  --------
  0  Zr    0.875  0.875   0.875     0.673
  1  Zr    0.125  0.125   0.125     0.673
  2  Zn    0.5    0.5     0.5       0
  3  Zn    0.5    0.5    -0         0
  4  Zn    0      0.5     0.5       0
  5  Zn    0.5    0       0.5       0"
ZrZn22,mp-30888,-0.06280932217391301,0.01153998478261,"Full Formula (Zr2 Zn44)
Reduced Formula: ZrZn22
abc   :   9.849858   9.849858   9.849859
angles:  60.000008  60.000008  60.000004
pbc   :       True       True       True
Sites (46)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Zr    0.375      0.375     0.375           -0
  1  Zr    0.625      0.625     0.625           -0
  2  Zn    0         -0         0                0
  3  Zn    0         -0         0.5              0
  4  Zn    0.5       -0         0                0
  5  Zn    0          0.5       0                0
  6  Zn    0.5        0.5       0.5              0
  7  Zn    0.5        0.5       0                0
  8  Zn    0          0.5       0.5              0
  9  Zn    0.5       -0         0.5              0
 10  Zn    0.735523   0.014477  0.014477        -0
 11  Zn    0.985523   0.985523  0.264477        -0
 12  Zn    0.264477   0.264477  0.985523        -0
 13  Zn    0.985523   0.264477  0.264477        -0
 14  Zn    0.985523   0.264477  0.985523        -0
 15  Zn    0.264477   0.985523  0.264477        -0
 16  Zn    0.014477   0.735523  0.014477        -0
 17  Zn    0.014477   0.014477  0.735523        -0
 18  Zn    0.735523   0.735523  0.014477        -0
 19  Zn    0.735523   0.014477  0.735523        -0
 20  Zn    0.264477   0.985523  0.985523        -0
 21  Zn    0.014477   0.735523  0.735523        -0
 22  Zn    0.1806     0.1806    0.696226         0
 23  Zn    0.8194     0.303774  0.557424         0
 24  Zn    0.557424   0.8194    0.8194           0
 25  Zn    0.8194     0.557424  0.8194           0
 26  Zn    0.303774   0.8194    0.557424         0
 27  Zn    0.303774   0.557424  0.8194           0
 28  Zn    0.557424   0.303774  0.8194           0
 29  Zn    0.696226   0.1806    0.1806           0
 30  Zn    0.1806     0.696226  0.1806           0
 31  Zn    0.442576   0.1806    0.696226         0
 32  Zn    0.1806     0.442576  0.696226         0
 33  Zn    0.442576   0.1806    0.1806           0
 34  Zn    0.696226   0.1806    0.442576         0
 35  Zn    0.1806     0.696226  0.442576         0
 36  Zn    0.1806     0.442576  0.1806           0
 37  Zn    0.557424   0.8194    0.303774         0
 38  Zn    0.8194     0.557424  0.303774         0
 39  Zn    0.8194     0.8194    0.557424         0
 40  Zn    0.8194     0.8194    0.303774         0
 41  Zn    0.303774   0.8194    0.8194           0
 42  Zn    0.8194     0.303774  0.8194           0
 43  Zn    0.696226   0.442576  0.1806           0
 44  Zn    0.442576   0.696226  0.1806           0
 45  Zn    0.1806     0.1806    0.442576         0"
ZrZn16,mp-1016109,-0.08632099147058901,0.01426924735294,"Full Formula (Zr2 Zn32)
Reduced Formula: ZrZn16
abc   :   6.881008   6.881008  11.621780
angles:  90.000000  90.000000 112.344960
pbc   :       True       True       True
Sites (34)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Zr     0.046978  0.953022   0.75            -0
  1  Zr     0.953022  0.046978   0.25            -0
  2  Zn     0.354872  0.983992   0.93228         -0
  3  Zn     0.645128  0.016008   0.43228         -0
  4  Zn     0.983992  0.354872   0.06772         -0
  5  Zn     0.016008  0.645128   0.56772         -0
  6  Zn     0.645128  0.016008   0.06772         -0
  7  Zn     0.354872  0.983992   0.56772         -0
  8  Zn     0.016008  0.645128   0.93228         -0
  9  Zn     0.983992  0.354872   0.43228         -0
 10  Zn     0.647203  0.750542   0.866171        -0
 11  Zn     0.352797  0.249458   0.366171        -0
 12  Zn     0.750542  0.647203   0.133829        -0
 13  Zn     0.249458  0.352797   0.633829        -0
 14  Zn     0.352797  0.249458   0.133829        -0
 15  Zn     0.647203  0.750542   0.633829        -0
 16  Zn     0.249458  0.352797   0.866171        -0
 17  Zn     0.750542  0.647203   0.366171        -0
 18  Zn     0.483908  0.190638   0.75             0
 19  Zn     0.516092  0.809362   0.25             0
 20  Zn     0.190638  0.483908   0.25             0
 21  Zn     0.809362  0.516092   0.75             0
 22  Zn     0.177285  0.822715   0.36113          0
 23  Zn     0.822715  0.177285   0.86113          0
 24  Zn     0.822715  0.177285   0.63887          0
 25  Zn     0.177285  0.822715   0.13887          0
 26  Zn     0.622545  0.377455   0.969685         0
 27  Zn     0.377455  0.622545   0.469685         0
 28  Zn     0.377455  0.622545   0.030315         0
 29  Zn     0.622545  0.377455   0.530315         0
 30  Zn     0.29364   0.70636    0.75            -0
 31  Zn     0.70636   0.29364    0.25            -0
 32  Zn    -0         0         -0               -0
 33  Zn    -0         0          0.5             -0"
Zr2Zn,mp-1018105,-0.201094288333334,0.016274941666665002,"Full Formula (Zr2 Zn1)
Reduced Formula: Zr2Zn
abc   :   3.287301   3.287301   6.127747
angles: 105.559016 105.559016  90.000000
pbc   :       True       True       True
Sites (3)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Zr    0.656138   0.656138  0.312276        -0
  1  Zr    0.343862   0.343862  0.687724        -0
  2  Zn    0         -0         0               -0"
Zr3Zn2,mp-1207421,-0.22908921149999903,0.0317538645,"Full Formula (Zr12 Zn8)
Reduced Formula: Zr3Zn2
abc   :   7.570402   7.570402   6.851022
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zr    0.5       0         0.25         0.324
  1  Zr    0.5       0         0.75         0.329
  2  Zr    0         0.5       0.25         0.322
  3  Zr    0         0.5       0.75         0.326
  4  Zr    0.704568  0.295275  8.7e-05      0.209
  5  Zr    0.295432  0.704725  8.7e-05      0.209
  6  Zr    0.795275  0.795432  0.499913     0.209
  7  Zr    0.204725  0.204568  0.499913     0.209
  8  Zr    0.148133  0.148159  5.1e-05      0.339
  9  Zr    0.851867  0.851841  5.1e-05      0.339
 10  Zr    0.648159  0.351867  0.499949     0.339
 11  Zr    0.351841  0.648133  0.499949     0.339
 12  Zn    0.378083  0.378503  0.195302     0.017
 13  Zn    0.621911  0.621486  0.804781     0.017
 14  Zn    0.621917  0.621497  0.195302     0.017
 15  Zn    0.878514  0.121911  0.695219     0.017
 16  Zn    0.878503  0.121917  0.304698     0.017
 17  Zn    0.378089  0.378514  0.804781     0.017
 18  Zn    0.121497  0.878083  0.304698     0.017
 19  Zn    0.121486  0.878089  0.695219     0.017"
Zr3Zn,mp-972088,-0.122088837500001,0.040938085000000006,"Full Formula (Zr3 Zn1)
Reduced Formula: Zr3Zn
abc   :   5.415704   5.415704   5.415704
angles: 133.445600 133.445600  67.955221
pbc   :       True       True       True
Sites (4)
  #  SP           a          b     c    magmom
---  ----  --------  ---------  ----  --------
  0  Zr    0.75       0.250001   0.5        -0
  1  Zr    0.250001   0.75       0.5        -0
  2  Zr    0.5        0.5       -0           0
  3  Zn    0         -0         -0          -0"
Zr5Zn39,mp-1207439,-0.194322052272728,0.0,"Full Formula (Zr5 Zn39)
Reduced Formula: Zr5Zn39
abc   :   8.492764   9.790235   9.802075
angles:  78.288838  64.328392  64.295080
pbc   :       True       True       True
Sites (44)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zr    0.571863  0.646502  0.209772         0
  1  Zr    0.428137  0.353498  0.790228         0
  2  Zr    0         0         0                0
  3  Zr    0.771353  0.803764  0.653529         0
  4  Zr    0.228647  0.196236  0.346471         0
  5  Zn    0.785197  0.338337  0.091267         0
  6  Zn    0.214803  0.661663  0.908733         0
  7  Zn    0.686571  0.707974  0.442961        -0
  8  Zn    0.313429  0.292026  0.557039        -0
  9  Zn    0.837505  0.292026  0.557039        -0
 10  Zn    0.162495  0.707974  0.442961        -0
 11  Zn    0.628112  0.162341  0.272582         0
 12  Zn    0.371888  0.837659  0.727418         0
 13  Zn    0.063036  0.837659  0.727418         0
 14  Zn    0.936964  0.162341  0.272582         0
 15  Zn    0.219619  0.438812  0.12195          0
 16  Zn    0.780381  0.561188  0.87805          0
 17  Zn    0.53544   0.196392  0.049036        -0
 18  Zn    0.464559  0.803608  0.950964        -0
 19  Zn    0.780869  0.803608  0.950964        -0
 20  Zn    0.219131  0.196392  0.049036        -0
 21  Zn    0         0.5       0.5             -0
 22  Zn    0.589494  0.945597  0.199376         0
 23  Zn    0.410506  0.054403  0.800624         0
 24  Zn    0.734468  0.054403  0.800624         0
 25  Zn    0.265532  0.945597  0.199376         0
 26  Zn    0.5       0.5       0                0
 27  Zn    0         0.5       0                0
 28  Zn    0.359953  0.44828   0.297433        -0
 29  Zn    0.640047  0.55172   0.702567        -0
 30  Zn    0.105665  0.55172   0.702567        -0
 31  Zn    0.894335  0.44828   0.297433        -0
 32  Zn    0.595719  0.38755   0.421012        -0
 33  Zn    0.404281  0.61245   0.578988        -0
 34  Zn    0.655689  0.130027  0.558595         0
 35  Zn    0.344311  0.869973  0.441405         0
 36  Zn    0.5       0         0.5             -0
 37  Zn    0         0         0.5             -0
 38  Zn    0.210868  0.721964  0.16302          0
 39  Zn    0.789132  0.278036  0.83698          0
 40  Zn    0.095852  0.278036  0.83698          0
 41  Zn    0.904148  0.721964  0.16302          0
 42  Zn    0.878866  0.902263  0.340005        -0
 43  Zn    0.121134  0.097737  0.659995        -0"
NbZn2,mp-30798,-0.161791567499999,0.0,"Full Formula (Nb8 Zn16)
Reduced Formula: NbZn2
abc   :   5.028448   5.028447  16.260195
angles:  90.000000  90.000000 120.000016
pbc   :       True       True       True
Sites (24)
  #  SP           a          b          c    magmom
---  ----  --------  ---------  ---------  --------
  0  Nb    0.333333   0.666667   0.656848         0
  1  Nb    0.666667   0.333333   0.156848         0
  2  Nb    0.666667   0.333333   0.343152         0
  3  Nb    0.333333   0.666667   0.843152         0
  4  Nb    0         -0          0.40914         -0
  5  Nb    0         -0          0.90914         -0
  6  Nb    0         -0          0.59086         -0
  7  Nb    0         -0          0.09086         -0
  8  Zn    0.83922    0.678441   0.75            -0
  9  Zn    0.16078    0.83922    0.25            -0
 10  Zn    0.678441   0.83922    0.25            -0
 11  Zn    0.321559   0.16078    0.75            -0
 12  Zn    0.83922    0.16078    0.75            -0
 13  Zn    0.16078    0.321559   0.25            -0
 14  Zn    0.5       -0          0.5             -0
 15  Zn    0.5        0.5       -0               -0
 16  Zn    0.333333   0.666667   0.126853        -0
 17  Zn    0.666667   0.333333   0.626853        -0
 18  Zn    0.666667   0.333333   0.873147        -0
 19  Zn    0.333333   0.666667   0.373147        -0
 20  Zn    0.5       -0         -0               -0
 21  Zn    0.5        0.5        0.5             -0
 22  Zn    0          0.5        0.5             -0
 23  Zn    0          0.5       -0               -0"
NbZn3,mp-953,-0.163834115000001,0.0,"Full Formula (Nb1 Zn3)
Reduced Formula: NbZn3
abc   :   3.909983   3.909983   3.909983
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a     b     c    magmom
---  ----  ---  ----  ----  --------
  0  Nb    0    -0    -0          -0
  1  Zn    0.5   0     0.5         0
  2  Zn    0     0.5   0.5         0
  3  Zn    0.5   0.5   0           0"
NbZn16,mp-640041,-0.046278688823530006,0.0,"Full Formula (Nb2 Zn32)
Reduced Formula: NbZn16
abc   :   6.810209   6.810209  11.509792
angles:  90.000000  90.000000 111.975809
pbc   :       True       True       True
Sites (34)
  #  SP           a          b          c    magmom
---  ----  --------  ---------  ---------  --------
  0  Nb    0.04768    0.95232    0.75            -0
  1  Nb    0.95232    0.04768    0.25            -0
  2  Zn    0.753715   0.64984    0.365941        -0
  3  Zn    0.355158   0.981695   0.931244         0
  4  Zn    0.620025   0.379975   0.967429        -0
  5  Zn    0.018305   0.644842   0.568756         0
  6  Zn    0.19136    0.482045   0.25            -0
  7  Zn    0.64984    0.753715   0.865941        -0
  8  Zn    0.379975   0.620025   0.467429        -0
  9  Zn    0.35016    0.246285   0.134059        -0
 10  Zn    0.175523   0.824477   0.360121         0
 11  Zn    0.981695   0.355158   0.068756         0
 12  Zn    0.246285   0.35016    0.865941        -0
 13  Zn    0.644842   0.018305   0.431244         0
 14  Zn    0.80864    0.517955   0.75            -0
 15  Zn    0.246285   0.35016    0.634059        -0
 16  Zn    0.379975   0.620025   0.032571        -0
 17  Zn    0.35016    0.246285   0.365941        -0
 18  Zn    0.753715   0.64984    0.134059        -0
 19  Zn    0.517955   0.80864    0.25            -0
 20  Zn    0         -0         -0               -0
 21  Zn    0.620025   0.379975   0.532571        -0
 22  Zn    0.290968   0.709032   0.75             0
 23  Zn    0.482045   0.19136    0.75            -0
 24  Zn    0.644842   0.018305   0.068756         0
 25  Zn    0.64984    0.753715   0.634059        -0
 26  Zn    0.175523   0.824477   0.139879         0
 27  Zn    0.018305   0.644842   0.931244         0
 28  Zn    0         -0          0.5             -0
 29  Zn    0.981695   0.355158   0.431244         0
 30  Zn    0.355158   0.981695   0.568756         0
 31  Zn    0.709032   0.290968   0.25             0
 32  Zn    0.824477   0.175523   0.860121         0
 33  Zn    0.824477   0.175523   0.639879         0"
Nb6Zn7,mp-1104372,-0.137137538461539,0.0,"Full Formula (Nb6 Zn7)
Reduced Formula: Nb6Zn7
abc   :   5.098423   5.098424   9.632550
angles:  74.654105  74.654106  59.999996
pbc   :       True       True       True
Sites (13)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Nb    0.835512  0.835512  0.493465    -0
  1  Nb    0.164488  0.164488  0.506535    -0
  2  Nb    0.649992  0.649992  0.050023     0.001
  3  Nb    0.350008  0.350008  0.949977     0.001
  4  Nb    0.544871  0.544871  0.365387    -0.003
  5  Nb    0.455129  0.455129  0.634613    -0.003
  6  Zn    0         0         0            0
  7  Zn    0.906587  0.906587  0.772638     0
  8  Zn    0.414187  0.906587  0.772638     0
  9  Zn    0.906587  0.414187  0.772638     0
 10  Zn    0.093413  0.093413  0.227362     0
 11  Zn    0.585813  0.093413  0.227362     0
 12  Zn    0.093413  0.585813  0.227362     0"
Zn7Mo,mp-644500,-0.004442315625,0.025753753124998002,"Full Formula (Zn7 Mo1)
Reduced Formula: Zn7Mo
abc   :   5.450141   5.450141   5.450142
angles:  59.999974  59.999948  59.999956
pbc   :       True       True       True
Sites (8)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Zn     0.5  -0     0          -0
  1  Zn     0.5   0.5  -0          -0
  2  Zn     0.5   0     0.5        -0
  3  Zn     0     0.5   0.5        -0
  4  Zn     0    -0     0.5        -0
  5  Zn     0     0.5  -0          -0
  6  Zn     0.5   0.5   0.5        -0
  7  Mo    -0     0     0           0"
Zn6Mo,mp-972048,-0.034509792857142,0.0,"Full Formula (Zn6 Mo1)
Reduced Formula: Zn6Mo
abc   :   5.393116   5.392533   5.394371
angles:  59.994228  59.989126  60.021902
pbc   :       True       True       True
Sites (7)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Zn     0.500001   0.500001   0.999998    -0.001
  1  Zn     0.500001   0.999998   0.500001    -0.001
  2  Zn     0          0          0.499999    -0.001
  3  Zn     0          0.499999   0           -0.001
  4  Zn     0.999998   0.500001   0.500001    -0.001
  5  Zn     0.499999   0          0           -0.001
  6  Mo    -0         -0         -0            0.212"
Zn3Ru,mp-1380,-0.1515198325,0.0,"Full Formula (Zn6 Ru2)
Reduced Formula: Zn3Ru
abc   :   3.749535   3.749533   8.126601
angles: 103.338011 103.337996  90.000002
pbc   :       True       True       True
Sites (8)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Zn     0.629393   0.629393   0.258784         0
  1  Zn     0.370607   0.370607   0.741216         0
  2  Zn     0.5       -0         -0               -0
  3  Zn    -0          0.5       -0               -0
  4  Zn     0.75       0.25       0.5             -0
  5  Zn     0.25       0.75       0.5             -0
  6  Ru     0.883034   0.883034   0.766069         0
  7  Ru     0.116966   0.116966   0.233931         0"
Zn13Rh,mp-13447,-0.134944325357143,0.0,"Full Formula (Zn13 Rh1)
Reduced Formula: Zn13Rh
abc   :   5.110583   6.537646   6.537647
angles:  69.254837  80.592407  80.592400
pbc   :       True       True       True
Sites (14)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Zn    -0         0         -0               -0
  1  Zn     0.67572   0.384752   0.77461         -0
  2  Zn     0.32428   0.22539    0.615248        -0
  3  Zn     0.32428   0.615248   0.22539         -0
  4  Zn     0.67572   0.77461    0.384752        -0
  5  Zn     0.801323  0.638311   0.001666         0
  6  Zn     0.198677  0.998334   0.361689         0
  7  Zn     0.198677  0.361689   0.998334         0
  8  Zn     0.801323  0.001666   0.638311         0
  9  Zn     0.635345  0.222803   0.222803         0
 10  Zn     0.364655  0.777197   0.777197         0
 11  Zn     0.930842  0.387548   0.387548        -0
 12  Zn     0.069158  0.612452   0.612452        -0
 13  Rh     0.5       0         -0               -0"
Zn3Rh,mp-865342,-0.352518126249999,0.0,"Full Formula (Zn3 Rh1)
Reduced Formula: Zn3Rh
abc   :   4.784197   4.784197   4.784197
angles: 134.927077 134.927077  65.643527
pbc   :       True       True       True
Sites (4)
  #  SP           a          b     c    magmom
---  ----  --------  ---------  ----  --------
  0  Zn    0.750001   0.250001   0.5         0
  1  Zn    0.250001   0.750001   0.5         0
  2  Zn    0.5        0.5       -0          -0
  3  Rh    0         -0         -0          -0"
Zn3Rh,mp-980200,-0.34694018875000004,0.0055779375,"Full Formula (Zn6 Rh2)
Reduced Formula: Zn3Rh
abc   :   5.355211   5.355210   4.344949
angles:  90.000000  90.000000 119.999998
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0.168604  0.337208  0.250002         0
  1  Zn    0.662794  0.831397  0.250002         0
  2  Zn    0.168602  0.831397  0.250002         0
  3  Zn    0.831396  0.662792  0.750001         0
  4  Zn    0.337208  0.168604  0.750001         0
  5  Zn    0.831397  0.168604  0.750001         0
  6  Rh    0.333334  0.666667  0.750001         0
  7  Rh    0.666666  0.333333  0.250002         0"
ZnRh,mp-6938,-0.42531099250000104,0.0,"Full Formula (Zn1 Rh1)
Reduced Formula: ZnRh
abc   :   2.990226   2.990226   2.990226
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a     b    c    magmom
---  ----  ---  ----  ---  --------
  0  Zn    0.5   0.5  0.5         0
  1  Rh    0    -0    0          -0"
Zn11Rh2,mp-13448,-0.269332416538462,0.0,"Full Formula (Zn22 Rh4)
Reduced Formula: Zn11Rh2
abc   :   7.793687   7.793688   7.793613
angles: 109.471018 109.471019 109.471421
pbc   :       True       True       True
Sites (26)
  #  SP            a         b         c    magmom
---  ----  ---------  --------  --------  --------
  0  Zn     0         0         0.786519         0
  1  Zn     1         0.786501  0.999989        -0
  2  Zn     0.786501  1         0.999989        -0
  3  Zn     0.213499  0.213499  0.213489        -0
  4  Zn     0.351038  0.351038  0.618953         0
  5  Zn     0.648969  0.267919  0.999997         0
  6  Zn     0.267919  0.648969  0.999997         0
  7  Zn     1         0.267928  0.648979        -0
  8  Zn     0.38105   0.732081  0.732079         0
  9  Zn     0.732081  0.38105   0.732079         0
 10  Zn     0.267928  1         0.648979        -0
 11  Zn     0.648962  0         0.267916         0
 12  Zn    -0         0.648962  0.267916         0
 13  Zn     0.618949  0.351031  0.35103          0
 14  Zn     0.351031  0.618949  0.35103          0
 15  Zn     0.732072  0.732072  0.381052        -0
 16  Zn     1         0.355766  0.355756        -0
 17  Zn     0.644235  0         0.644248         0
 18  Zn     0.355766  1         0.355756        -0
 19  Zn     0.355765  0.355765  1.5e-05          0
 20  Zn     0.644234  0.644234  0.999989        -0
 21  Zn     0         0.644235  0.644248         0
 22  Rh     0         0         0.344962        -0
 23  Rh    -0         0.344962  0.999999         0
 24  Rh     0.344962  1         0.999999         0
 25  Rh     0.655038  0.655038  0.655036         0"
ZnRh3,mp-971779,-0.197140483750001,0.015515012499999,"Full Formula (Zn1 Rh3)
Reduced Formula: ZnRh3
abc   :   4.642865   4.642865   4.642865
angles: 131.737300 131.737300  70.644250
pbc   :       True       True       True
Sites (4)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Zn    -0         0         -0                0
  1  Rh     0.749999  0.25       0.499999        -0
  2  Rh     0.25      0.749999   0.499999        -0
  3  Rh     0.5       0.5       -0               -0"
ZnPd,mp-1652,-0.576280689999999,0.0,"Full Formula (Zn2 Pd2)
Reduced Formula: ZnPd
abc   :   3.349124   4.088592   4.088592
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a     b     c    magmom
---  ----  ---  ----  ----  --------
  0  Zn    0.5   0.5   0          -0
  1  Zn    0.5   0     0.5        -0
  2  Pd    0     0.5   0.5         0
  3  Pd    0    -0    -0           0"
